org,analysis,notebook,index,cell,name,mark,total,percent
publicl,employment-discrimination,employment-discrimination.ipynb,74,51-56,lookup table values,✔️,6,0.12
publicl,employment-discrimination,employment-discrimination.ipynb,75,51-56,trim by quantitative threshold,✔️,18,0.36
publicl,employment-discrimination,employment-discrimination.ipynb,76,51-56,sort,✔️,22,0.44
publicl,employment-discrimination,employment-discrimination.ipynb,77,51-56,peek at data,✔️,19,0.38
publicl,employment-discrimination,employment-discrimination.ipynb,78,68,cross tabulate,✔️,9,0.18
publicl,employment-discrimination,employment-discrimination.ipynb,79,68,replace na values,✔️,12,0.24
publicl,employment-discrimination,employment-discrimination.ipynb,80,69,figure a rate,✔️,23,0.46
publicl,employment-discrimination,employment-discrimination.ipynb,81,69,replace variable levels,✔️,3,0.06
publicl,employment-discrimination,employment-discrimination.ipynb,82,70-71,canonicalize variable names,✔️,31,0.62
publicl,employment-discrimination,employment-discrimination.ipynb,83,71,align variables,✔️,8,0.16
publicl,employment-discrimination,employment-discrimination.ipynb,84,72,outer join,✔️,24,0.48
publicl,employment-discrimination,employment-discrimination.ipynb,85,73,export,✔️,32,0.64
publicl,employment-discrimination,process_eeoc.sh,0,line 3,peek at data,✔️,19,0.38
publicl,employment-discrimination,process_eeoc.sh,1,lines 4-10,union datasets,✔️,18,0.36
quartz,nyc-trips,analyze.R,0,lines 8-50,repetitive code,✔️,17,0.34
quartz,nyc-trips,analyze.R,1,line 8,load,✔️,42,0.84
quartz,nyc-trips,analyze.R,2,line 8,change var type,✔️,34,0.68
quartz,nyc-trips,analyze.R,3,15,group by variable,✔️,27,0.54
quartz,nyc-trips,analyze.R,4,15,aggregate,✔️,23,0.46
quartz,nyc-trips,analyze.R,5,54,create a unique key,✔️,11,0.22
quartz,nyc-trips,analyze.R,6,58,group by variable,✔️,27,0.54
quartz,nyc-trips,analyze.R,7,58,aggregate,✔️,23,0.46
quartz,nyc-trips,analyze.R,8,74,load,✔️,42,0.84
quartz,nyc-trips,analyze.R,9,74,change var type,✔️,34,0.68
quartz,nyc-trips,analyze.R,10,74,scale values,✔️,4,0.08
quartz,nyc-trips,analyze.R,11,74,remove variables,✔️,31,0.62
quartz,nyc-trips,analyze.R,12,lines 84-93,full join,✔️,5,0.1
quartz,nyc-trips,analyze.R,13,lines 95-112,figure a rate,✔️,23,0.46
quartz,nyc-trips,analyze.R,14,102,export,✔️,32,0.64
quartz,nyc-trips,analyze.R,15,102,repetitive code,✔️,17,0.34
quartz,nyc-trips,analyze.R,16,lines 114-118,gather,✔️,6,0.12
quartz,nyc-trips,analyze.R,17,whole thing,compare groups,✔️,27,0.54
quartz,nyc-trips,analyze.R,18,lines 120-126,wrangle data for graphics,✔️,20,0.4
quartz,nyc-trips,analyze.R,19,120,visualize data,✔️,26,0.52
quartz,work-from-home,atus.R,0,line 15-16,data too large for repo,✔️,1,0.02
quartz,work-from-home,atus.R,1,line 16,load,✔️,42,0.84
quartz,work-from-home,atus.R,2,19,change var type,✔️,34,0.68
quartz,work-from-home,atus.R,3,lines 21-34,create a flag,✔️,4,0.08
quartz,work-from-home,atus.R,4,36,load,✔️,42,0.84
quartz,work-from-home,atus.R,5,lines 38-42,outer join,✔️,24,0.48
quartz,work-from-home,atus.R,6,46,trim by categorical value,✔️,22,0.44
quartz,work-from-home,atus.R,7,46,group by variable,✔️,27,0.54
quartz,work-from-home,atus.R,8,46,aggregate,✔️,23,0.46
quartz,work-from-home,atus.R,9,46,figure a rate,✔️,23,0.46
quartz,work-from-home,atus.R,10,52,export,✔️,32,0.64
quartz,work-from-home,atus.R,11,56,repetitive code,✔️,17,0.34
quartz,work-from-home,atus.R,12,lines 65-107,split and compute,✔️,12,0.24
quartz,work-from-home,atus.R,13,lines 109-112,copy table schema,✔️,1,0.02
quartz,work-from-home,atus.R,14,120,concat parallel datasets,✔️,5,0.1
quartz,work-from-home,atus.R,15,lines 128-148,show trend over time,✔️,18,0.36
quartz,work-from-home,ipums.R,0,10,load,✔️,42,0.84
quartz,work-from-home,ipums.R,1,10,canonicalize variable names,✔️,31,0.62
quartz,work-from-home,ipums.R,2,14,trim by quantitative threshold,✔️,18,0.36
quartz,work-from-home,ipums.R,3,17,change var type,✔️,34,0.68
quartz,work-from-home,ipums.R,4,20,edit values,✔️,5,0.1
quartz,work-from-home,ipums.R,5,29,replace variable levels,✔️,3,0.06
quartz,work-from-home,ipums.R,6,line 65,load,✔️,42,0.84
quartz,work-from-home,ipums.R,7,lines 72-83,adjust for inflation,✔️,3,0.06
quartz,work-from-home,ipums.R,8,lines 101-112,split and compute,✔️,12,0.24
quartz,work-from-home,ipums.R,9,,repetitive code,✔️,17,0.34
quartz,work-from-home,ipums.R,10,160,group by variable,✔️,27,0.54
quartz,work-from-home,ipums.R,11,160,aggregate,✔️,23,0.46
quartz,work-from-home,ipums.R,12,160,figure a rate,✔️,23,0.46
quartz,work-from-home,ipums.R,13,160,outer join,✔️,24,0.48
quartz,work-from-home,ipums.R,14,160,export,✔️,32,0.64
quartz,work-from-home,validate_weight_math.R,0,6,group by variable,✔️,27,0.54
quartz,work-from-home,validate_weight_math.R,1,8,aggregate,✔️,23,0.46
quartz,work-from-home,validate_weight_math.R,2,29,test for equality,✔️,3,0.06
star-tribune,201901-achievementgap,basicskills_districts.R,0,line 44,load,✔️,42,0.84
star-tribune,201901-achievementgap,basicskills_districts.R,1,47,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,basicskills_districts.R,2,51,gather,✔️,6,0.12
star-tribune,201901-achievementgap,basicskills_districts.R,3,54,parse variable,✔️,15,0.3
star-tribune,201901-achievementgap,basicskills_districts.R,4,64,calculate spread,✔️,11,0.22
star-tribune,201901-achievementgap,basicskills_districts.R,5,75,load,✔️,42,0.84
star-tribune,201901-achievementgap,basicskills_districts.R,6,75,standardize categorical variables,✔️,5,0.1
star-tribune,201901-achievementgap,basicskills_districts.R,7,75,change var type,✔️,34,0.68
star-tribune,201901-achievementgap,basicskills_districts.R,8,80,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,basicskills_districts.R,9,line 88-95,replace na values,✔️,12,0.24
star-tribune,201901-achievementgap,basicskills_districts.R,10,line 123,group by variable,✔️,27,0.54
star-tribune,201901-achievementgap,basicskills_districts.R,11,line 108,"use non-public, provided data",✔️,2,0.04
star-tribune,201901-achievementgap,basicskills_districts.R,12,154,trim by categorical value,✔️,22,0.44
star-tribune,201901-achievementgap,basicskills_districts.R,13,154,consolidate variables,✔️,7,0.14
star-tribune,201901-achievementgap,basicskills_districts.R,14,154,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,basicskills_districts.R,15,154,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,basicskills_districts.R,16,lines 171-172,union datasets,✔️,18,0.36
star-tribune,201901-achievementgap,basicskills_districts.R,17,175,export,✔️,32,0.64
star-tribune,201901-achievementgap,basicskills_districts.R,18,175,wrangle data for graphics,✔️,20,0.4
star-tribune,201901-achievementgap,basicskills_districts.R,19,lines 183 - 186,show trend over time,✔️,18,0.36
star-tribune,201901-achievementgap,basicskills_districts.R,20,209,query database,✔️,1,0.02
star-tribune,201901-achievementgap,basicskills_districts.R,21,line 263 & 266,full join,✔️,5,0.1
star-tribune,201901-achievementgap,basicskills_districts.R,22,line 272,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,basicskills_districts.R,23,279,replace na values,✔️,12,0.24
star-tribune,201901-achievementgap,basicskills_districts.R,24,line 301-306,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,basicskills_districts.R,25,308,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,basicskills_districts.R,26,326,export,✔️,32,0.64
star-tribune,201901-achievementgap,build_data.R,0,35,load,✔️,42,0.84
star-tribune,201901-achievementgap,build_data.R,1,35,standardize categorical variables,✔️,5,0.1
star-tribune,201901-achievementgap,build_data.R,2,line 35,consolidate variables,✔️,7,0.14
star-tribune,201901-achievementgap,build_data.R,3,39,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,build_data.R,4,41,gather,✔️,6,0.12
star-tribune,201901-achievementgap,build_data.R,5,51,load,✔️,42,0.84
star-tribune,201901-achievementgap,build_data.R,6,51,change var type,✔️,34,0.68
star-tribune,201901-achievementgap,build_data.R,7,51,canonicalize variable names,✔️,31,0.62
star-tribune,201901-achievementgap,build_data.R,8,64,load,✔️,42,0.84
star-tribune,201901-achievementgap,build_data.R,9,line 135 - 139,query database,✔️,1,0.02
star-tribune,201901-achievementgap,build_data.R,10,153,replace na values,✔️,12,0.24
star-tribune,201901-achievementgap,build_data.R,11,161,standardize categorical variables,✔️,5,0.1
star-tribune,201901-achievementgap,build_data.R,12,line 184,consolidate variables,✔️,7,0.14
star-tribune,201901-achievementgap,build_data.R,13,192,load,✔️,42,0.84
star-tribune,201901-achievementgap,build_data.R,14,193,consolidate variables,✔️,7,0.14
star-tribune,201901-achievementgap,build_data.R,15,line 201,create a unique key,✔️,11,0.22
star-tribune,201901-achievementgap,build_data.R,16,182,group by variable,✔️,27,0.54
star-tribune,201901-achievementgap,build_data.R,17,216,trim by date range,✔️,16,0.32
star-tribune,201901-achievementgap,build_data.R,18,lines 242-245,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,build_data.R,19,262,trim by date range,✔️,16,0.32
star-tribune,201901-achievementgap,build_data.R,20,262,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,build_data.R,21,262,parse variable,✔️,15,0.3
star-tribune,201901-achievementgap,build_data.R,22,262,trim by categorical value,✔️,22,0.44
star-tribune,201901-achievementgap,build_data.R,23,line 275,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,build_data.R,24,282,standardize categorical variables,✔️,5,0.1
star-tribune,201901-achievementgap,build_data.R,25,line 296,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,build_data.R,26,303,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,build_data.R,27,303,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,build_data.R,28,322,replace na values,✔️,12,0.24
star-tribune,201901-achievementgap,build_data.R,29,lines 326-330,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,build_data.R,30,343,group by variable,✔️,27,0.54
star-tribune,201901-achievementgap,build_data.R,31,343,aggregate,✔️,23,0.46
star-tribune,201901-achievementgap,build_data.R,32,343,figure a rate,✔️,23,0.46
star-tribune,201901-achievementgap,build_data.R,33,343,consolidate variables,✔️,7,0.14
star-tribune,201901-achievementgap,build_data.R,34,343,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,build_data.R,35,351,trim by quantitative threshold,✔️,18,0.36
star-tribune,201901-achievementgap,build_data.R,36,351,group by variable,✔️,27,0.54
star-tribune,201901-achievementgap,build_data.R,37,351,aggregate,✔️,23,0.46
star-tribune,201901-achievementgap,build_data.R,38,358,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,build_data.R,39,line 360,replace na values,✔️,12,0.24
star-tribune,201901-achievementgap,build_data.R,40,363,figure a rate,✔️,23,0.46
star-tribune,201901-achievementgap,build_data.R,41,line 367,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,build_data.R,42,line 378,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,build_data.R,43,381,bin values,✔️,2,0.04
star-tribune,201901-achievementgap,build_data.R,44,391,outer join,✔️,24,0.48
star-tribune,201901-achievementgap,generate_charts.R,0,line 38,trim by date range,✔️,16,0.32
star-tribune,201901-achievementgap,generate_charts.R,1,line 38,trim by categorical value,✔️,22,0.44
star-tribune,201901-achievementgap,generate_charts.R,2,line 38,deduplicate,✔️,10,0.2
star-tribune,201901-achievementgap,generate_charts.R,3,line 44,construct data pipeline,✔️,8,0.16
star-tribune,201901-achievementgap,generate_charts.R,4,line 48,gather,✔️,6,0.12
star-tribune,201901-achievementgap,generate_charts.R,5,line 48,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,generate_charts.R,6,line 53-62,wrangle data for graphics,✔️,20,0.4
star-tribune,201901-achievementgap,generate_charts.R,7,71,visualize data,✔️,26,0.52
star-tribune,201901-achievementgap,generate_charts.R,8,74,trim by categorical value,✔️,22,0.44
star-tribune,201901-achievementgap,generate_charts.R,9,74,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,generate_charts.R,10,80,export,✔️,32,0.64
star-tribune,201901-achievementgap,generate_charts.R,11,93,gather,✔️,6,0.12
star-tribune,201901-achievementgap,generate_charts.R,12,93,trim by categorical value,✔️,22,0.44
star-tribune,201901-achievementgap,generate_charts.R,13,93,remove variables,✔️,31,0.62
star-tribune,201901-achievementgap,generate_charts.R,14,98,visualize data,✔️,26,0.52
star-tribune,201901-hospitalquality,hospital_quality_script.R,0,line 8,load,✔️,42,0.84
star-tribune,201901-hospitalquality,hospital_quality_script.R,1,line 14,change var type,✔️,34,0.68
star-tribune,201901-hospitalquality,hospital_quality_script.R,2,line 22,remove variables,✔️,31,0.62
star-tribune,201901-hospitalquality,hospital_quality_script.R,3,28,trim by categorical value,✔️,22,0.44
star-tribune,201901-hospitalquality,hospital_quality_script.R,4,line 30,canonicalize variable names,✔️,31,0.62
star-tribune,201901-hospitalquality,hospital_quality_script.R,5,32,repetitive code,✔️,17,0.34
star-tribune,201901-hospitalquality,hospital_quality_script.R,6,46,trim by categorical value,✔️,22,0.44
star-tribune,201901-hospitalquality,hospital_quality_script.R,7,56,inner join,✔️,8,0.16
star-tribune,201901-hospitalquality,hospital_quality_script.R,8,lines 58-62,spread table,✔️,5,0.1
star-tribune,201901-hospitalquality,hospital_quality_script.R,9,lines 20-62,"split, compute, and merge",✔️,4,0.08
star-tribune,201901-hospitalquality,hospital_quality_script.R,10,whole article,compare groups,✔️,27,0.54
star-tribune,201901-hospitalquality,hospital_quality_script.R,11,line 65,export,✔️,32,0.64
statesman,2019-ems-analysis,analysis.ipynb,0,2,load,✔️,42,0.84
statesman,2019-ems-analysis,analysis.ipynb,1,2,peek at data,✔️,19,0.38
statesman,2019-ems-analysis,analysis.ipynb,2,3,combine categorical values,✔️,12,0.24
statesman,2019-ems-analysis,analysis.ipynb,3,4,trim by categorical value,✔️,22,0.44
statesman,2019-ems-analysis,analysis.ipynb,4,4,figure a rate,✔️,23,0.46
statesman,2019-ems-analysis,analysis.ipynb,5,5,figure a rate,✔️,23,0.46
statesman,2019-ems-analysis,analysis.ipynb,6,5,cross tabulate,✔️,9,0.18
statesman,2019-ems-analysis,analysis.ipynb,7,5,remove incomplete data,✔️,13,0.26
statesman,2019-ems-analysis,analysis.ipynb,8,6,show trend over time,✔️,18,0.36
statesman,2019-ems-analysis,analysis.ipynb,9,6,group by variable,✔️,27,0.54
statesman,2019-ems-analysis,analysis.ipynb,10,6,generate high-level summary,✔️,2,0.04
statesman,2019-ems-analysis,analysis.ipynb,11,6,parse variable,✔️,15,0.3
statesman,2019-ems-analysis,analysis.ipynb,12,6,figure a rate,✔️,23,0.46
statesman,2019-ems-analysis,analysis.ipynb,13,6,cross tabulate,✔️,9,0.18
statesman,2019-ems-analysis,map_grid.ipynb,0,whole article,compare groups,✔️,27,0.54
statesman,2019-ems-analysis,map_grid.ipynb,1,2,load,✔️,42,0.84
statesman,2019-ems-analysis,map_grid.ipynb,2,16,outer join,✔️,24,0.48
statesman,2019-ems-analysis,map_grid.ipynb,3,16,geolocate dataset records,✔️,3,0.06
statesman,2019-ems-analysis,map_grid.ipynb,4,6,cross tabulate,✔️,9,0.18
statesman,2019-ems-analysis,map_grid.ipynb,5,6,figure a rate,✔️,23,0.46
statesman,2019-ems-analysis,map_grid.ipynb,6,6,replace na values,✔️,12,0.24
statesman,2019-ems-analysis,map_grid.ipynb,7,8,group by variable,✔️,27,0.54
statesman,2019-ems-analysis,map_grid.ipynb,8,8,canonicalize variable names,✔️,31,0.62
statesman,2019-ems-analysis,map_grid.ipynb,9,8,figure a rate,✔️,23,0.46
statesman,2019-ems-analysis,map_grid.ipynb,10,9,outer join,✔️,24,0.48
statesman,2019-ems-analysis,map_grid.ipynb,11,9,canonicalize variable names,✔️,31,0.62
statesman,2019-ems-analysis,map_grid.ipynb,12,9,fill in na values after an outer join,✔️,5,0.1
statesman,2019-ems-analysis,map_grid.ipynb,13,10,export,✔️,32,0.64
statesman,demolitions,01_Download_Process.ipynb,0,2,govt data portal,✔️,11,0.22
statesman,demolitions,01_Download_Process.ipynb,1,3,change var type,✔️,34,0.68
statesman,demolitions,01_Download_Process.ipynb,2,4,load,✔️,42,0.84
statesman,demolitions,01_Download_Process.ipynb,3,6,union datasets,✔️,18,0.36
statesman,demolitions,01_Download_Process.ipynb,4,7,bin values,✔️,2,0.04
statesman,demolitions,01_Download_Process.ipynb,5,7,create a frequency table,✔️,13,0.26
statesman,demolitions,01_Download_Process.ipynb,6,8,create a frequency table,✔️,13,0.26
statesman,demolitions,01_Download_Process.ipynb,7,9,trim by categorical value,✔️,22,0.44
statesman,demolitions,01_Download_Process.ipynb,8,9,count number of rows,✔️,7,0.14
statesman,demolitions,01_Download_Process.ipynb,9,12,trim by date range,✔️,16,0.32
statesman,demolitions,01_Download_Process.ipynb,10,14,create a frequency table,✔️,13,0.26
statesman,demolitions,01_Download_Process.ipynb,11,15,trim by categorical value,✔️,22,0.44
statesman,demolitions,01_Download_Process.ipynb,12,16,export,✔️,32,0.64
statesman,demolitions,01_Download_Process.ipynb,13,14,sort,✔️,22,0.44
statesman,demolitions,01_Download_Process.ipynb,14,20,create a frequency table,✔️,13,0.26
statesman,demolitions,01_Download_Process.ipynb,15,21,trim by categorical value,✔️,22,0.44
statesman,demolitions,01_Download_Process.ipynb,16,22,create child table,✔️,18,0.36
statesman,demolitions,01_Download_Process.ipynb,17,22,export,✔️,32,0.64
statesman,demolitions,01_Download_Process.ipynb,18,23,union datasets,✔️,18,0.36
statesman,demolitions,01_Download_Process.ipynb,19,23,export,✔️,32,0.64
statesman,demolitions,02_Analysis_Full_demos.ipynb,0,1,format values,✔️,15,0.3
statesman,demolitions,02_Analysis_Full_demos.ipynb,1,2,change var type,✔️,34,0.68
statesman,demolitions,02_Analysis_Full_demos.ipynb,2,2,load,✔️,42,0.84
statesman,demolitions,02_Analysis_Full_demos.ipynb,3,3,count the data,✔️,5,0.1
statesman,demolitions,02_Analysis_Full_demos.ipynb,4,4,show trend over time,✔️,18,0.36
statesman,demolitions,02_Analysis_Full_demos.ipynb,5,4,remove variables,✔️,31,0.62
statesman,demolitions,02_Analysis_Full_demos.ipynb,6,4,wrangle data for graphics,✔️,20,0.4
statesman,demolitions,02_Analysis_Full_demos.ipynb,7,5,visualize data,✔️,26,0.52
statesman,demolitions,02_Analysis_Full_demos.ipynb,8,6,trim by date range,✔️,16,0.32
statesman,demolitions,02_Analysis_Full_demos.ipynb,9,8,group by variable,✔️,27,0.54
statesman,demolitions,02_Analysis_Full_demos.ipynb,10,9,canonicalize variable names,✔️,31,0.62
statesman,demolitions,02_Analysis_Full_demos.ipynb,11,10,visualize data,✔️,26,0.52
statesman,demolitions,02_Analysis_Full_demos.ipynb,12,11,create a frequency table,✔️,13,0.26
statesman,demolitions,02_Analysis_Full_demos.ipynb,13,16,export,✔️,32,0.64
statesman,demolitions,02_Analysis_Full_demos.ipynb,14,16,peek at data,✔️,19,0.38
statesman,demolitions,02_Analysis_Full_demos.ipynb,15,18,group by variable,✔️,27,0.54
statesman,demolitions,02_Analysis_Full_demos.ipynb,16,22,trim by date range,✔️,16,0.32
statesman,demolitions,02_Analysis_Full_demos.ipynb,17,page 15,tolerate dirty data,✔️,4,0.08
statesman,demolitions,02_Analysis_Full_demos.ipynb,18,23,trim by geographic area,✔️,11,0.22
statesman,demolitions,02_Analysis_Full_demos.ipynb,19,page 20ish,identify extreme values,✔️,9,0.18
statesman,demolitions,02_Analysis_Full_demos.ipynb,20,35,toggle operation,✔️,3,0.06
statesman,demolitions,02_Analysis_Full_demos.ipynb,21,whole doc,annotations,✔️,5,0.1
statesman,demolitions,02_Analysis_Full_demos.ipynb,22,36,parse variable,✔️,15,0.3
statesman,demolitions,02_Analysis_Partial_demos.ipynb,0,2,repetitive code,✔️,17,0.34
statesman,demolitions,02_Analysis_Partial_demos.ipynb,1,8,repetitive code,✔️,17,0.34
statesman,demolitions,02_Analysis_Partial_demos.ipynb,2,8,trim by quantitative threshold,✔️,18,0.36
statesman,demolitions,02_Construction.ipynb,0,2,load,✔️,42,0.84
statesman,demolitions,02_Construction.ipynb,1,3,format values,✔️,15,0.3
statesman,demolitions,02_Construction.ipynb,2,3,trim by quantitative threshold,✔️,18,0.36
statesman,demolitions,02_Construction.ipynb,3,3,outer join,✔️,24,0.48
statesman,demolitions,02_Construction.ipynb,4,3,aggregate,✔️,23,0.46
statesman,demolitions,02_Construction.ipynb,5,3,canonicalize variable names,✔️,31,0.62
statesman,demolitions,02_Construction.ipynb,6,3,create a flag,✔️,4,0.08
statesman,demolitions,02_Contractors.ipynb,0,6,group by variable,✔️,27,0.54
statesman,demolitions,02_Contractors.ipynb,1,6,aggregate,✔️,23,0.46
statesman,demolitions,02_Contractors.ipynb,2,6,canonicalize variable names,✔️,31,0.62
statesman,demolitions,02_Contractors.ipynb,3,6,sort,✔️,22,0.44
statesman,demolitions,02_Contractors.ipynb,4,7,compare groups,✔️,27,0.54
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,0,whole thing,merge seemingly disparate datasets,✔️,2,0.04
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,1,paragraph 1,examine relationship,✔️,2,0.04
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,2,paragraph 1,show trend over time,✔️,18,0.36
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,3,2,govt data portal,✔️,11,0.22
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,4,2,load,✔️,42,0.84
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,5,3,peek at data,✔️,19,0.38
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,6,4,create soft key,✔️,5,0.1
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,7,4,parse variable,✔️,15,0.3
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,8,5,group by variable,✔️,27,0.54
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,9,5,create a frequency table,✔️,13,0.26
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,10,5,sort,✔️,22,0.44
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,11,6,trim by date range,✔️,16,0.32
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,12,7,load,✔️,42,0.84
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,13,7,remove variables,✔️,31,0.62
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,14,7,load,✔️,42,0.84
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,15,7,union datasets,✔️,18,0.36
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,16,8,outer join,✔️,24,0.48
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,17,9,describe statistically,✔️,8,0.16
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,18,9,"split, compute, and merge",✔️,4,0.08
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,19,9,sort,✔️,22,0.44
stlpublicradio,2018-05-31-crime-and-heat-analysis,crimes-and-heat.ipynb,20,10,visualize data,✔️,26,0.52
TheOregonian,long-term-care-db,facilities-analysis,0,96,create lookup table,✔️,6,0.12
TheOregonian,long-term-care-db,facilities-analysis,1,97,lookup table values,✔️,6,0.12
TheOregonian,long-term-care-db,facilities-analysis,2,99,count the data,✔️,5,0.1
TheOregonian,long-term-care-db,facilities-analysis,3,116,figure a rate,✔️,23,0.46
TheOregonian,long-term-care-db,mung-3-25-scrape,0,paragraph 1,"use non-public, provided data",✔️,2,0.04
TheOregonian,long-term-care-db,mung-3-25-scrape,1,231,canonicalize variable names,✔️,31,0.62
TheOregonian,long-term-care-db,mung-3-25-scrape,2,231,load,✔️,42,0.84
TheOregonian,long-term-care-db,mung-3-25-scrape,3,231,union datasets,✔️,18,0.36
TheOregonian,long-term-care-db,mung-3-25-scrape,4,233,canonicalize variable names,✔️,31,0.62
TheOregonian,long-term-care-db,mung-3-25-scrape,5,234,remove variables,✔️,31,0.62
TheOregonian,long-term-care-db,mung-3-25-scrape,6,234,refine table,✔️,6,0.12
TheOregonian,long-term-care-db,mung-3-25-scrape,7,234,remove incomplete data,✔️,13,0.26
TheOregonian,long-term-care-db,mung-3-25-scrape,8,236,outer join,✔️,24,0.48
TheOregonian,long-term-care-db,mung-3-25-scrape,9,237-238,trim by categorical value,✔️,22,0.44
TheOregonian,long-term-care-db,mung-3-25-scrape,10,240,canonicalize variable names,✔️,31,0.62
TheOregonian,long-term-care-db,mung-3-25-scrape,11,241-242,trim by categorical value,✔️,22,0.44
TheOregonian,long-term-care-db,mung-3-25-scrape,12,243-245,generate dataset identification,✔️,5,0.1
TheOregonian,long-term-care-db,mung-3-25-scrape,13,246,format values,✔️,15,0.3
TheOregonian,long-term-care-db,mung-3-25-scrape,14,247,sort,✔️,22,0.44
TheOregonian,long-term-care-db,mung-3-25-scrape,15,248,deduplicate,✔️,10,0.2
TheOregonian,long-term-care-db,mung-3-25-scrape,16,248,parse variable,✔️,15,0.3
TheOregonian,long-term-care-db,mung-3-25-scrape,17,238,change var type,✔️,34,0.68
TheOregonian,long-term-care-db,mung-3-25-scrape,18,250,create a frequency table,✔️,13,0.26
TheOregonian,long-term-care-db,mung-3-25-scrape,19,251,replace na values,✔️,12,0.24
TheOregonian,long-term-care-db,mung-3-25-scrape,20,252-253,combine categorical values,✔️,12,0.24
TheOregonian,long-term-care-db,mung-3-25-scrape,21,254,scrape web for data,✔️,3,0.06
TheOregonian,long-term-care-db,mung-3-25-scrape,22,256,deduplicate,✔️,10,0.2
TheOregonian,long-term-care-db,mung-3-25-scrape,23,257-258,fill in na values after an outer join,✔️,5,0.1
TheOregonian,long-term-care-db,mung-3-25-scrape,24,258,replace na values,✔️,12,0.24
TheOregonian,long-term-care-db,mung-3-25-scrape,25,259,generate dataset identification,✔️,5,0.1
TheOregonian,long-term-care-db,mung-3-25-scrape,26,260,create lookup table,✔️,6,0.12
TheOregonian,long-term-care-db,mung-3-25-scrape,27,260,remove variables,✔️,31,0.62
TheOregonian,long-term-care-db,mung-3-25-scrape,28,262,cross tabulate,✔️,9,0.18
TheOregonian,long-term-care-db,mung-3-25-scrape,29,262,outer join,✔️,24,0.48
TheOregonian,long-term-care-db,mung-3-25-scrape,30,263,group by variable,✔️,27,0.54
TheOregonian,long-term-care-db,mung-3-25-scrape,31,263,aggregate,✔️,23,0.46
TheOregonian,long-term-care-db,mung-3-25-scrape,32,264,replace na values,✔️,12,0.24
TheOregonian,long-term-care-db,mung-3-25-scrape,33,265,load,✔️,42,0.84
TheOregonian,long-term-care-db,mung-3-25-scrape,34,266,canonicalize variable names,✔️,31,0.62
TheOregonian,long-term-care-db,mung-3-25-scrape,35,268,edit values,✔️,5,0.1
TheOregonian,long-term-care-db,mung-3-25-scrape,36,271,cross tabulate,✔️,9,0.18
TheOregonian,long-term-care-db,mung-3-25-scrape,37,271,generate high-level summary,✔️,2,0.04
TheOregonian,long-term-care-db,mung-3-25-scrape,38,271,compare groups,✔️,27,0.54
TheOregonian,long-term-care-db,mung-3-25-scrape,39,272,outer join,✔️,24,0.48
